pid,poplar_price,poplar_hectares,marginal_addition
300296,44.9,0.0897440947276841,0.00693228304901791
300296,45,0.100457101608299,0.0107130068806146
300296,45.1,0.336777012917096,0.236319911308797
300296,45.2,0.371954415154429,0.035177402237333
300296,45.3,0.393641024356991,0.0216866092025622
300296,45.4,0.497191596988958,0.103550572631967
300296,45.5,0.534723032520831,0.0375314355318725
300296,45.6,0.572252695205117,0.0375296626842859
300296,45.7,0.609780814230457,0.0375281190253408
300296,45.8,0.647307580912388,0.0375267666819303
300296,45.9,0.684833156206101,0.0375255752937127
300296,46,0.722357676499054,0.0375245202929534
300296,46.1,0.759881258126118,0.0375235816270644
300296,46.2,0.79740400092427,0.0375227427981514
300296,46.3,0.834925991056968,0.0375219901326986
300296,46.4,0.872447303277541,0.037521312220573
300297,45,0.00962706793485144,0.00962706793485144
300297,45.1,0.0983826871471938,0.0887556192123424
300297,45.2,0.113940225863788,0.0155575387165942
300297,45.3,0.125788396607649,0.0118481707438615
300297,45.4,0.16282462863858,0.0370362320309307
300297,45.5,0.179546528668762,0.0167219000301813
300297,45.6,0.196267242216734,0.0167207135479729
300297,45.7,0.212986922667505,0.0167196804507703
300297,45.8,0.229705698059428,0.016718775391923
300297,45.9,0.246423676112121,0.0167179780526929
300297,46,0.263140948103197,0.0167172719910761
300297,46.1,0.279857591890032,0.0167166437868354
300297,46.2,0.29657367428874,0.0167160823987076
300297,46.3,0.313289252964411,0.0167155786756709
300297,46.4,0.330004377945876,0.0167151249814658
300298,44.7,0.0254391862408896,0.0254391862408896
300298,44.8,0.0419282317261603,0.0164890454852707
300298,44.9,0.0602520157824438,0.0183237840562835
300298,45,0.114889773407018,0.0546377576245742
300298,45.1,0.214904877483421,0.100015104076403
300298,45.2,0.247463267576208,0.0325583900927868
300298,45.3,0.270949728502908,0.0234864609267004
300298,45.4,0.446194409558065,0.175244681055157
300298,45.5,0.4990517003181,0.0528572907600352
300298,45.6,0.551904777888667,0.0528530775705675
300298,45.7,0.604754186938801,0.0528494090501337
300298,45.8,0.657600382131735,0.0528461951929337
300298,45.9,0.710443745979014,0.0528433638472795
300298,46,0.763284602606774,0.0528408566277604
300298,46.1,0.816123228485966,0.0528386258791917
300298,46.2,0.868959860880122,0.0528366323941558
300298,46.3,0.921794704557533,0.0528348436774109
300298,46.4,0.97462793717021,0.0528332326126776
300406,45.1,0.063245136865765,0.063245136865765
300406,45.2,0.0718901996404308,0.00864506277466576
300406,45.3,0.0772284039583611,0.00533820431793029
300406,45.4,0.0825663765947402,0.00533797263637915
300406,45.5,0.0879041503254753,0.00533777373073505
300406,45.6,0.0932417520224914,0.00533760169701609
300406,45.7,0.0985792039258126,0.0053374519033212
300406,45.8,0.10391652460033,0.00533732067451749
300406,45.9,0.109253729664828,0.00533720506449788
300406,46,0.114590832354081,0.00533710268925294
300406,46.1,0.119927843957002,0.00533701160292088
300406,46.2,0.125264774161578,0.00533693020457632
300406,46.3,0.130601631328947,0.00533685716736884
300406,46.4,0.135938422713028,0.00533679138408091
300407,45.1,0.063245136865765,0.063245136865765
300407,45.2,0.0718901996404308,0.00864506277466576
300407,45.3,0.0772284039583611,0.00533820431793029
300407,45.4,0.0825663765947402,0.00533797263637915
300407,45.5,0.0879041503254753,0.00533777373073505
300407,45.6,0.0932417520224914,0.00533760169701609
300407,45.7,0.0985792039258126,0.0053374519033212
300407,45.8,0.10391652460033,0.00533732067451749
300407,45.9,0.109253729664828,0.00533720506449788
300407,46,0.114590832354081,0.00533710268925294
300407,46.1,0.119927843957002,0.00533701160292088
300407,46.2,0.125264774161578,0.00533693020457632
300407,46.3,0.130601631328947,0.00533685716736884
300407,46.4,0.135938422713028,0.00533679138408091
300408,45,0.0192541358697029,0.0192541358697029
300408,45.1,0.0530264542760476,0.0337723184063447
300408,45.2,0.0644936655126832,0.0114672112366357
300408,45.3,0.0760577267726771,0.0115640612599939
300408,45.4,0.0876204561650843,0.0115627293924072
300408,45.5,0.0991820421087458,0.0115615859436615
300408,45.6,0.110742639082279,0.011560596973533
300408,45.7,0.122302374936891,0.0115597358546121
300408,45.8,0.133861356396572,0.0115589814596808
300408,45.9,0.145419673248997,0.0115583168524252
300408,46,0.156977401576921,0.0115577283279235
300408,46.1,0.168534606276911,0.0115572046999903
300408,46.2,0.180091343042288,0.0115567367653771
300408,46.3,0.191647659938717,0.0115563168964296
300408,46.4,0.203203598666798,0.0115559387280803
300409,44.7,0.0206626703170145,0.0206626703170145
300409,44.8,0.0340556974161585,0.013393027099144
300409,44.9,0.0489389686548658,0.0148832712387073
300409,45,0.388320357971339,0.339381389316473
300409,45.1,0.74263675028351,0.354316392312171
300409,45.2,0.912613099710938,0.169976349427429
300409,45.3,1.0903238894563,0.177710789745366
300409,45.4,1.31839143741384,0.228067547957532
300409,45.5,1.50581376519029,0.187422327776455
300409,45.6,1.69321937175912,0.187405606568831
300409,45.7,1.88061041878987,0.187391047030747
300409,45.8,2.06798871073944,0.187378291949573
300409,45.9,2.25535576571068,0.187367054971235
300409,46,2.44271287008776,0.187357104377085
300409,46.1,2.63006112112223,0.187348251034466
300409,46.2,2.81740146045988,0.187340339337655
300409,46.3,3.00473470078045,0.187333240320562
300409,46.4,3.19206154714501,0.187326846364564
300410,44.7,0.00597515070935209,0.00597515070935209
300410,44.8,0.00984809424201475,0.00387294353266267
300410,44.9,0.0141519807840273,0.00430388654201259
300410,45,0.175710606140023,0.161558625355996
300410,45.1,0.337948375188002,0.162237769047979
300410,45.2,0.410447748266503,0.0724993730785014
300410,45.3,0.483167516890061,0.0727197686235577
300410,45.4,0.628719450747744,0.145551933857683
300410,45.5,0.715522381775326,0.0868029310275814
300410,45.6,0.80231769095361,0.0867953091782846
300410,45.7,0.889106363613325,0.0867886726597146
300410,45.8,0.975889222260766,0.0867828586474414
300410,45.9,1.06266695887651,0.0867777366157473
300410,46,1.14944015981932,0.0867732009428104
300410,46.1,1.23620932523762,0.086769165418298
300410,46.2,1.32297488435176,0.0867655591141416
300410,46.3,1.40973720759684,0.0867623232450767
300410,46.4,1.49649661635332,0.086759408756478
300519,45,0.00962706793485144,0.00962706793485144
300519,45.1,0.0926331258248244,0.083006057889973
300519,45.2,0.107404749275488,0.0147716234506636
300519,45.3,0.118767628428592,0.0113628791531037
300519,45.4,0.130129599435434,0.0113619710068425
300519,45.5,0.141490790771148,0.0113611913357136
300519,45.6,0.15285130776841,0.0113605169972626
300519,45.7,0.164211237603754,0.0113599298353435
300519,45.8,0.175570653047918,0.011359415444164
300519,45.9,0.186929615323465,0.0113589622755471
300519,46,0.198288176308124,0.0113585609846588
300519,46.1,0.209646380252221,0.011358203944097
300519,46.2,0.221004265130764,0.0113578848785431
300519,46.3,0.232361863717772,0.0113575985870085
300519,46.4,0.243719204447187,0.0113573407294143
300520,45,0.452471877478482,0.452471877478482
300520,45.1,0.720037189154735,0.267565311676253
300520,45.2,0.917605388473116,0.197568199318381
300520,45.3,1.1449565630165,0.227351174543383
300520,45.4,1.85716610273695,0.712209539720449
300520,45.5,2.17831515795424,0.321149055217296
300520,45.6,2.49943284569331,0.32111768773907
300520,45.7,2.82052322105142,0.321090375358106
300520,45.8,3.14158966902702,0.321066447975601
300520,45.9,3.46263503744419,0.321045368417172
300520,46,3.78366173944375,0.321026701999556
300520,46.1,4.10467183337059,0.321010093926837
300520,46.2,4.42566708566743,0.320995252296848
300520,46.3,4.74664902084813,0.320981935180692
300520,46.4,5.06761896154374,0.32096994069561
300521,44.7,0.0537229861570238,0.0537229861570238
300521,44.8,0.0885448847020285,0.0348218985450047
300521,44.9,0.127241421135168,0.0386965364331397
300521,45,1.5982447642126,1.47100334307743
300521,45.1,2.87200593674637,1.27376117253378
300521,45.2,3.46537787192904,0.59337193518267
300521,45.3,4.04514753096085,0.579769659031808
300521,45.4,4.92082295817627,0.875675427215416
300521,45.5,5.5577590085699,0.636936050393627
300521,45.6,6.19464120934151,0.636882200771612
300521,45.7,6.83147652201513,0.636835312673623
300521,45.8,7.46827075773344,0.636794235718305
300521,45.9,8.10502880545325,0.636758047719812
300521,46,8.74175480789588,0.636726002442629
300521,46.1,9.37845229869245,0.636697490796577
300521,46.2,10.0151243103555,0.636672011663086
300521,46.3,10.6517734600701,0.636649149714581
300521,46.4,11.2884020184422,0.636628558372072
300522,44.7,0.401145235214494,0.401145235214494
300522,44.8,0.661157562928799,0.260012327714305
300522,44.9,0.950101501452376,0.288943938523577
300522,45,2.97711696289909,2.02701546144672
300522,45.1,4.3082575241819,1.3311405612828
300522,45.2,5.24073317494735,0.932475650765454
300522,45.3,6.18161861581636,0.94088544086901
300522,45.4,13.5407649430658,7.35914632724945
300522,45.5,15.7237566484927,2.18299170542691
300522,45.6,17.9065413299519,2.18278468145916
300522,45.7,20.0891457509066,2.18260442095469
300522,45.8,22.2715922521961,2.1824465012895
300522,45.9,24.4538996293334,2.18230737713731
300522,46,26.6360838089412,2.18218417960778
300522,46.1,28.818158376004,2.18207456706288
300522,46.2,31.0001349889666,2.18197661296258
300522,46.3,33.182023709552,2.18188872058542
300522,46.4,35.3638332670671,2.18180955751506
300523,45,9.844481447679e-06,9.844481447679e-06
300523,45.1,0.000187932313282734,0.000178087831835055
300523,45.2,0.000215067687312724,2.71353740299904e-05
300523,45.3,0.000233360666760366,1.82929794476418e-05
300523,45.4,0.000273712688106543,4.03520213461774e-05
300523,45.5,0.000296273510740466,2.25608226339226e-05
300523,45.6,0.000318833097693649,2.2559586953183e-05
300523,45.7,0.000341391608711343,2.25585110176941e-05
300523,45.8,0.000363949177141125,2.2557568429782e-05
300523,45.9,0.000386505915169305,2.25567380281798e-05
300523,46,0.000409061917858399,2.25560026890945e-05
300523,46.1,0.000431617266294209,2.25553484358099e-05
300523,46.2,0.000454172030063438,2.25547637692288e-05
300523,46.3,0.00047672626922231,2.25542391588722e-05
300523,46.4,0.000499280035874148,2.25537666518376e-05
300630,45.1,0.0114991226447387,0.0114991226447387
300630,45.2,0.0130709531765999,0.00157183053186116
300630,45.3,0.0140415363581154,0.000970583181515451
300630,45.4,0.0150120774156873,0.000970541057571966
300630,45.5,0.0159825823085752,0.000970504892887853
300630,45.6,0.0169530559225864,0.000970473614011227
300630,45.7,0.0179235023013641,0.000970446378777749
300630,45.8,0.0188939248203452,0.000970422518981041
300630,45.9,0.0198643263193101,0.000970401498964952
300630,46,0.0208347092045831,0.000970382885272965
300630,46.1,0.0218050755286949,0.000970366324111811
300630,46.2,0.0227754270530989,0.000970351524403983
300630,46.3,0.0237457652980027,0.000970338244903807
300630,46.4,0.0247160915823016,0.00097032628429887
300631,44.5,1.14708052372563,1.14708052372563
300631,44.6,1.4197407412972,0.272660217571578
300631,44.7,1.64008762297114,0.22034688167394
300631,44.8,1.82185877150046,0.181771148529311
300631,44.9,1.97436890771609,0.152510136215639
300631,45,2.47479909760488,0.50043018988879
300631,45.1,2.85580064802669,0.381001550421807
300631,45.2,3.06531838666738,0.209517738640691
300631,45.3,3.2555681768604,0.190249790193012
300631,45.4,3.46470603038657,0.209137853526171
300631,45.5,3.65860557423196,0.19389954384539
300631,45.6,3.85250201348052,0.193896439248562
300631,45.7,4.04639574948551,0.193893736004988
300631,45.8,4.24028711727726,0.193891367791752
300631,45.9,4.43417639871924,0.193889281441978
300631,46,4.62806383265207,0.193887433932835
300631,46.1,4.82194962280055,0.193885790148482
300631,46.2,5.01583394399831,0.193884321197762
300631,46.3,5.20971694713425,0.19388300313594
300631,46.4,5.40359876311572,0.193881815981468
300632,45,0.182914164578363,0.182914164578363
300632,45.1,0.345638502746851,0.162724338168488
300632,45.2,0.432964328912436,0.0873258261655849
300632,45.3,0.529477356105401,0.0965130271929648
300632,45.4,1.55797029777991,1.02849294167451
300632,45.5,1.83485263931917,0.276882341539261
300632,45.6,2.11170764508517,0.276855005766005
300632,45.7,2.38853884896808,0.27683120388291
300632,45.8,2.66534920088777,0.276810351919688
300632,45.9,2.94214118263361,0.276791981745836
300632,46,3.21891689718213,0.276775714548524
300632,46.1,3.49567813831626,0.276761241134126
300632,46.2,3.77242644543552,0.276748307119268
300632,46.3,4.04916314710582,0.276736701670298
300632,46.4,4.32588939595867,0.276726248852849
300633,44.7,0.140506233988074,0.140506233988074
300633,44.8,0.231578867414906,0.0910726334268322
300633,44.9,0.332785166459992,0.101206299045086
300633,45,2.78165349057121,2.44886832411122
300633,45.1,6.91703978146209,4.13538629089088
300633,45.2,8.37689656048226,1.45985677902017
300633,45.3,9.82491307250267,1.44801651202041
300633,45.4,13.5334758394174,3.70856276691473
300633,45.5,15.4187593787064,1.885283539289
300633,45.6,17.3038765554023,1.88511717669588
300633,45.7,19.1888488763821,1.88497232097979
300633,45.8,21.0736942945432,1.8848454181611
300633,45.9,22.9584279137903,1.88473361924715
300633,46,24.8430625326136,1.88463461882327
300633,46.1,26.7276090677846,1.884546535171
300633,46.2,28.6120768879236,1.88446782013903
300633,46.3,30.4964740785412,1.88439719061758
300633,46.4,32.3808076544294,1.88433357588817
300634,44.5,0.0521400548697847,0.0521400548697847
300634,44.6,0.0645337085069465,0.0123936536371617
300634,44.7,0.942382149714417,0.877848441207471
300634,44.8,1.51315195127002,0.570769801555601
300634,44.9,2.14518199699319,0.632030045723171
300634,45,9.89400087087665,7.74881887388346
300634,45.1,15.5205706656044,5.62656979472776
300634,45.2,18.1562073916316,2.63563672602717
300634,45.3,20.3414898559415,2.1852824643099
300634,45.4,26.6512691518392,6.30977929589769
300634,45.5,29.6345401451997,2.98327099336056
300634,45.6,32.6175832648492,2.98304311964946
300634,45.7,35.6004279696456,2.98284470479642
300634,45.8,38.5830988504138,2.98267088076822
300634,45.9,41.5656165955946,2.98251774518075
300634,46,44.5479987358085,2.98238214021392
300634,46.1,47.5302602242082,2.98226148839967
300634,46.2,50.5124138933802,2.98215366917204
300634,46.3,53.494470818381,2.98205692500076
300634,46.4,56.4764406076611,2.98196978928014
300635,44.7,0.0946917606287018,0.0946917606287018
300635,44.8,0.156068596086487,0.0613768354577852
300635,44.9,0.224274841256417,0.0682062451699295
300635,45,0.483902180430226,0.25962733917381
300635,45.1,2.10225523486331,1.61835305443309
300635,45.2,2.41885812021477,0.31660288535146
300635,45.3,2.64543043259359,0.226572312378813
300635,45.4,3.87868414513309,1.2332537125395
300635,45.5,4.3000787729212,0.421394627788109
300635,45.6,4.72144198409036,0.421363211169159
300635,45.7,5.14277784009077,0.421335856000415
300635,45.8,5.56408973122371,0.421311891132941
300635,45.9,5.9853805097748,0.421290778551088
300635,46,6.40665259266527,0.421272082890471
300635,46.1,6.82790804146455,0.421255448799276
300635,46.2,7.24914862538285,0.421240583918305
300635,46.3,7.67037587132222,0.421227245939368
300635,46.4,8.09159110398584,0.421215232663619
300743,44.5,0.156420164609354,0.156420164609354
300743,44.6,0.193601125520839,0.0371809609114852
300743,44.7,0.22364844546892,0.0300473199480804
300743,44.8,0.248435435035998,0.0247869895670786
300743,44.9,0.269232284183052,0.0207968491470538
300743,45,0.310998341213794,0.0417660570307415
300743,45.1,0.60275262887449,0.291754287660696
300743,45.2,0.654681864906667,0.0519292360321767
300743,45.3,0.688884216924133,0.0342023520174666
300743,45.4,0.723086849955502,0.0342026330313687
300743,45.5,0.75728972424583,0.0342028742903282
300743,45.6,0.791492807201321,0.0342030829554906
300743,45.7,0.825696071846335,0.0342032646450144
300743,45.8,0.859899495662921,0.0342034238165861
300743,45.9,0.89410305970658,0.0342035640436583
300743,46,0.928306747924414,0.0342036882178345
300743,46.1,0.962510546623749,0.0342037986993349
300743,46.2,0.996714444053715,0.0342038974299658
300743,46.3,1.03091843007283,0.0342039860191196
300743,46.4,1.06512249588259,0.034204065809756
300744,44.5,5.78754199008828,5.78754199008828
300744,44.6,7.16323656913735,1.37569457904907
300744,44.7,8.27498661954443,1.11175005040708
300744,44.8,9.19210458375074,0.917117964206314
300744,44.9,9.9615874570152,0.769482873264458
300744,45,10.794529117037,0.832941660021802
300744,45.1,11.4567951474314,0.66226603039436
300744,45.2,11.739651997683,0.282856850251656
300744,45.3,11.8274942102954,0.0878422126123883
300744,45.4,12.1358321418646,0.308337931569143
300744,45.5,12.2665059531628,0.130673811298248
300744,45.6,12.3972438953706,0.130737942207773
300744,45.7,12.5280376778284,0.130793782457818
300744,45.8,12.6588803798961,0.130842702067694
300744,45.9,12.7897661791883,0.130885799292241
300744,46,12.9206901420309,0.130923962842596
300744,46.1,13.0516480601312,0.130957918100295
300744,46.2,13.1826363219913,0.130988261860105
300744,46.3,13.3136518107381,0.131015488746815
300744,46.4,13.4446918222478,0.1310400115097
300745,44.7,0.409121110607211,0.409121110607211
300745,44.8,0.674303201650028,0.265182091042818
300745,44.9,0.968992143845187,0.294688942195159
300745,45,4.10417785917358,3.13518571532839
300745,45.1,9.57361326618153,5.46943540700795
300745,45.2,11.5029289644005,1.92931569821896
300745,45.3,13.3538182314762,1.85088926707571
300745,45.4,19.9211401496129,6.56732191813674
300745,45.5,22.6845817123869,2.76344156277395
300745,45.6,25.4477799878664,2.76319827547947
300745,45.7,28.2107664275327,2.76298643966631
300745,45.8,30.9735672855557,2.76280085802304
300745,45.9,33.7362046497622,2.76263736420649
300745,46,36.4986972365594,2.76249258679715
300745,46.1,39.2610610105443,2.76236377398499
300745,46.2,42.0233096723111,2.76224866176679
300745,46.3,44.7854550460439,2.76214537373274
300745,46.4,47.5475073901171,2.76205234407321
300746,44.5,0.104280109739569,0.104280109739569
300746,44.6,0.129067417013893,0.0247873072743235
300746,44.7,8.81502805120337,8.68596063418948
300746,44.8,14.4485916186762,5.63356356747279
300746,44.9,20.7045038565756,6.25591223789946
300746,45,38.4553443327778,17.7508404762022
300746,45.1,54.5396571930982,16.0843128603204
300746,45.2,63.4822386009971,8.94258140789891
300746,45.3,70.6078159596916,7.12557735869446
300746,45.4,84.1874628106444,13.5796468509528
300746,45.5,92.5612510850049,8.37378827436052
300746,45.6,100.934463113962,8.37321202895674
300746,45.7,109.307173392865,8.37271027890293
300746,45.8,117.679444106812,8.37227071394794
300746,45.9,126.051327572588,8.37188346577561
300746,46,134.422868121497,8.37154054890932
300746,46.1,142.794103566966,8.37123544546827
300746,46.2,151.165066359945,8.37096279297904
300746,46.3,159.535784506959,8.37071814701449
300746,46.4,167.90628230579,8.37049779883054
300747,44.5,0.0521400548697847,0.0521400548697847
300747,44.6,0.0645337085069465,0.0123936536371617
300747,44.7,0.297706451245088,0.233172742738142
300747,44.8,0.450613558033227,0.152907106788139
300747,44.9,0.618285264097786,0.167671706064559
300747,45,1.08726077263242,0.468975508534637
300747,45.1,8.74504471202291,7.65778393939048
300747,45.2,9.9770355224993,1.2319908104764
300747,45.3,10.7881873166559,0.811151794156594
300747,45.4,14.6408637083327,3.85267639167676
300747,45.5,16.0406449849269,1.39978127659428
300747,45.6,17.4403337722525,1.39968878732558
300747,45.7,18.8399420270563,1.39960825480374
300747,45.8,20.2394797302493,1.39953770319304
300747,45.9,21.6389552788465,1.39947554859721
300747,46,23.0383757881672,1.39942050932064
300747,46.1,24.4377473273891,1.3993715392219
300747,46.2,25.8370751049964,1.39932777760733
300747,46.3,27.2363636161276,1.39928851113121
300747,46.4,28.6356167606559,1.39925314452828
300748,45.1,0.00293163165233749,0.00293163165233749
300748,45.2,0.00333236032370469,0.0004007286713672
300748,45.3,0.00357980462568011,0.000247444301975419
300748,45.4,0.00382723818841134,0.000247433562731231
300748,45.5,0.00407466253117546,0.000247424342764114
300748,45.6,0.00432207889957948,0.000247416368404019
300748,45.7,0.00456948832452572,0.000247409424946245
300748,45.8,0.00481689166656134,0.000247403342035625
300748,45.9,0.00506428964967121,0.000247397983109869
300748,46,0.00531168288733308,0.000247393237661867
300748,46.1,0.00555907190282724,0.000247389015494164
300748,46.2,0.00580645714522556,0.000247385242398316
300748,46.3,0.00605383900209576,0.000247381856870198
300748,46.4,0.00630121780968219,0.00024737880758643
300853,45.1,0.00411376960623955,0.00411376960623955
300853,45.2,0.00467608630359978,0.000562316697360233
300853,45.3,0.0050233089322994,0.000347222628699622
300853,45.4,0.00537051649131034,0.000347207559010938
300853,45.5,0.00571771111253612,0.000347194621225777
300853,45.6,0.00606489454385672,0.000347183431320603
300853,45.7,0.00641206823187088,0.000347173688014163
300853,45.8,0.00675923338412892,0.000347165152258042
300853,45.9,0.00710639101655211,0.000347157632423183
300853,46,0.00745354198999419,0.000347150973442084
300853,46.1,0.00780068703874067,0.000347145048746477
300853,46.2,0.00814782679294511,0.00034713975420444
300853,46.3,0.00849496179645631,0.000347135003511202
300853,46.4,0.00884209252110428,0.000347130724647969
300854,45,0.0192541358697029,0.0192541358697029
300854,45.1,0.076024699565525,0.0567705636958222
300854,45.2,0.090635571865883,0.014610872300358
300854,45.3,0.104140799488908,0.0135052276230248
300854,45.4,0.117644610996459,0.0135038115075512
300854,45.5,0.131147206725896,0.0135025957294372
300854,45.6,0.144648750927452,0.0135015442015555
300854,45.7,0.158149379539619,0.0135006286121676
300854,45.8,0.171649206037262,0.0134998264976429
300854,45.9,0.185148325887617,0.0134991198503551
300854,46,0.198646819986087,0.0134984940984695
300854,46.1,0.212144757334301,0.0134979373482139
300854,46.2,0.225642197148486,0.0134974398141851
300854,46.3,0.239139190534723,0.0134969933862371
300854,46.4,0.252635781831401,0.013496591296678
300855,44.5,6.77820234920456,6.77820234920456
300855,44.6,8.38937618491372,1.61117383570916
300855,44.7,9.69142579704665,1.30204961213294
300855,44.8,10.7655279202152,1.07410212316855
300855,44.9,11.6667240805482,0.901196160333043
300855,45,12.4769767921451,0.810252711596817
300855,45.1,13.4765976529447,0.999620860799652
300855,45.2,13.7796865840941,0.303088931149436
300855,45.3,13.8266801535637,0.0469935694695423
300855,45.4,13.8863857698293,0.0597056162656404
300855,45.5,13.9360355405434,0.0496497707140193
300855,45.6,13.9857723501888,0.0497368096454593
300855,45.7,14.0355849466231,0.0498125964342826
300855,45.8,14.0854639371036,0.0498789904805061
300855,45.9,14.1354014194471,0.0499374823435073
300855,46,14.1853906976355,0.0499892781884199
300855,46.1,14.2354260601438,0.0500353625082877
300855,46.2,14.2855026054211,0.0500765452772676
300855,46.3,14.3356161032247,0.0501134978036166
300855,46.4,14.3857628834984,0.050146780273737
300856,44.5,0.208560219479139,0.208560219479139
