,AlfalfaHay268,GrassHaylage268,GrassHay304,GrassHaylage304,GrassHay305,GrassHay264,GrassHay265,AlfalfaHay267,GrassHay267,GrassHaylage267,POP PRICE,TOTALAC,POPPROF
1,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,62,10600.8072684902,
2,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,62.1,10600.8072684902,1
3,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,62.2,10600.8072684902,2
4,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,62.3,10600.8072684902,3
5,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,62.4,10600.8072684902,4
6,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,62.5,10600.8072684902,5.00000000000011
7,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,62.6,10600.8072684902,6.00000000000011
8,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,62.7,10600.8072684902,7.00000000000011
9,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,62.8,10600.8072684902,8.00000000000011
10,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,62.9,10600.8072684902,9.00000000000011
11,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,63,10600.8072684902,10.0000000000001
12,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,63.1,10600.8072684902,11.0000000000001
13,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,63.2,10600.8072684902,12.0000000000002
14,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,63.3,10600.8072684902,13.0000000000002
15,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,63.4,10600.8072684902,14.0000000000002
16,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,63.5,10600.8072684902,15.0000000000002
17,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,63.6,10600.8072684902,16.0000000000002
18,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,63.7,10600.8072684902,17.0000000000002
19,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,63.8,10600.8072684902,18.0000000000002
20,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,63.9,10600.8072684902,19.0000000000002
21,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,64,10600.8072684902,20.0000000000002
22,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,64.1,10600.8072684902,21.0000000000002
23,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,64.2,10600.8072684902,22.0000000000002
24,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,64.3,10600.8072684902,23.0000000000001
25,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,64.4,10600.8072684902,24
26,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,64.5,10600.8072684902,25
27,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,64.6,10600.8072684902,26
28,63.0559281628155,71.3211055216224,3671.57678090243,1022.986618374,378.581517792108,203.116330027119,359.529739601279,214.761859891958,793.127948269867,3822.74943994704,64.7,10600.8072684902,26.9999999999999
